净值日期,净值日期,单位净值,日增长率
2006-10-26,2006-10-26,1.586,0.4433
2006-10-27,2006-10-27,1.564,-1.3871
2006-10-30,2006-10-30,1.546,-1.1509
2006-10-31,2006-10-31,1.554,0.5175
2006-11-01,2006-11-01,1.562,0.5148
2006-11-02,2006-11-02,1.557,-0.3201
2006-11-03,2006-11-03,1.555,-0.1285
2006-11-06,2006-11-06,1.553,-0.1286
2006-11-07,2006-11-07,1.555,0.1288
2006-11-08,2006-11-08,1.557,0.1286
2006-11-09,2006-11-09,1.587,1.9268
2006-11-10,2006-11-10,1.567,-1.2602
2006-11-13,2006-11-13,1.532,-2.2336
2006-11-14,2006-11-14,1.548,1.0444
2006-11-15,2006-11-15,1.594,2.9716
2006-11-16,2006-11-16,1.591,-0.1882
2006-11-17,2006-11-17,1.611,1.2571
2006-11-20,2006-11-20,1.632,1.3035
2006-11-21,2006-11-21,1.654,1.348
2006-11-22,2006-11-22,1.657,0.1814
2006-11-23,2006-11-23,1.668,0.6639
2006-11-24,2006-11-24,1.686,1.0791
2006-11-27,2006-11-27,1.713,1.6014
2006-11-28,2006-11-28,1.708,-0.2919
2006-11-29,2006-11-29,1.742,1.9906
2006-11-30,2006-11-30,1.79,2.7555
2006-12-01,2006-12-01,1.808,1.0056
2006-12-04,2006-12-04,1.843,1.9358
2006-12-05,2006-12-05,1.854,0.5969
2006-12-06,2006-12-06,1.826,-1.5102
2006-12-07,2006-12-07,1.81,-0.8762
2006-12-08,2006-12-08,1.75,-3.3149
2006-12-11,2006-12-11,1.822,4.1143
2006-12-12,2006-12-12,1.828,0.3293
2006-12-13,2006-12-13,1.82,-0.4376
2006-12-14,2006-12-14,1.834,0.7692
2006-12-15,2006-12-15,1.86,1.4177
2006-12-18,2006-12-18,1.01,3.7634
2006-12-19,2006-12-19,1.016,0.5941
2006-12-20,2006-12-20,1.021,0.4921
2006-12-21,2006-12-21,1.008,-1.2733
2006-12-22,2006-12-22,1.004,-0.3968
2006-12-25,2006-12-25,1.024,1.992
2006-12-26,2006-12-26,1.027,0.293
2006-12-27,2006-12-27,1.043,1.5579
2006-12-28,2006-12-28,1.044,0.0959
2006-12-29,2006-12-29,1.068,2.2989
2006-12-31,2006-12-31,1.068,0.0
2007-01-04,2007-01-04,1.074,0.5618
2007-01-05,2007-01-05,1.08,0.5587
2007-01-08,2007-01-08,1.099,1.7593
2007-01-09,2007-01-09,1.129,2.7298
2007-01-10,2007-01-10,1.15,1.8601
2007-01-11,2007-01-11,1.144,-0.5217
2007-01-12,2007-01-12,1.133,-0.9615
2007-01-15,2007-01-15,1.179,4.06
2007-01-16,2007-01-16,1.208,2.4597
2007-01-17,2007-01-17,1.188,-1.6556
2007-01-18,2007-01-18,1.188,0.0
2007-01-19,2007-01-19,1.218,2.5253
2007-01-22,2007-01-22,1.25,2.6273
2007-01-23,2007-01-23,1.246,-0.32
2007-01-24,2007-01-24,1.257,0.8828
2007-01-25,2007-01-25,1.22,-2.9435
2007-01-26,2007-01-26,1.237,1.3934
2007-01-29,2007-01-29,1.252,1.2126
2007-01-30,2007-01-30,1.244,-0.639
2007-01-31,2007-01-31,1.17,-5.9486
2007-02-01,2007-02-01,1.18,0.8547
2007-02-02,2007-02-02,1.132,-4.0678
2007-02-05,2007-02-05,1.123,-0.7951
2007-02-06,2007-02-06,1.143,1.7809
2007-02-07,2007-02-07,1.169,2.2747
2007-02-08,2007-02-08,1.187,1.5398
2007-02-09,2007-02-09,1.181,-0.5055
2007-02-12,2007-02-12,1.22,3.3023
2007-02-13,2007-02-13,1.233,1.0656
2007-02-14,2007-02-14,1.262,2.352
2007-02-15,2007-02-15,1.3,3.0111
2007-02-16,2007-02-16,1.303,0.2308
2007-02-26,2007-02-26,1.294,-0.6907
2007-02-27,2007-02-27,1.193,-7.8053
2007-02-28,2007-02-28,1.214,1.7603
2007-03-01,2007-03-01,1.181,-2.7183
2007-03-02,2007-03-02,1.2,1.6088
2007-03-05,2007-03-05,1.188,-1.0
2007-03-06,2007-03-06,1.205,1.431
2007-03-07,2007-03-07,1.227,1.8257
2007-03-08,2007-03-08,1.242,1.2225
2007-03-09,2007-03-09,1.241,-0.0805
2007-03-12,2007-03-12,1.239,-0.1612
2007-03-13,2007-03-13,1.248,0.7264
2007-03-14,2007-03-14,1.23,-1.4423
2007-03-15,2007-03-15,1.243,1.0569
2007-03-16,2007-03-16,1.01,-0.885
2007-03-19,2007-03-19,1.027,1.6832
2007-03-20,2007-03-20,1.029,0.1947
2007-03-21,2007-03-21,1.035,0.5831
2007-03-22,2007-03-22,1.04,0.4831
2007-03-23,2007-03-23,1.037,-0.2885
2007-03-26,2007-03-26,1.049,1.1572
2007-03-27,2007-03-27,1.054,0.4766
2007-03-28,2007-03-28,1.053,-0.0949
2007-03-29,2007-03-29,1.048,-0.4748
2007-03-30,2007-03-30,1.042,-0.5725
2007-03-31,2007-03-31,1.042,0.0
2007-04-02,2007-04-02,1.064,2.1113
2007-04-03,2007-04-03,1.076,1.1278
2007-04-04,2007-04-04,1.085,0.8364
2007-04-05,2007-04-05,1.097,1.106
2007-04-06,2007-04-06,1.105,0.7293
2007-04-09,2007-04-09,1.125,1.81
2007-04-10,2007-04-10,1.143,1.6
2007-04-11,2007-04-11,1.156,1.1374
2007-04-12,2007-04-12,1.174,1.5571
2007-04-13,2007-04-13,1.176,0.1704
2007-04-16,2007-04-16,1.201,2.1259
2007-04-17,2007-04-17,1.2,-0.0833
2007-04-18,2007-04-18,1.2,0.0
2007-04-19,2007-04-19,1.152,-4.0
2007-04-20,2007-04-20,1.193,3.559
2007-04-23,2007-04-23,1.226,2.7661
2007-04-24,2007-04-24,1.223,-0.2447
2007-04-25,2007-04-25,1.223,0.0
2007-04-26,2007-04-26,1.233,0.8177
2007-04-27,2007-04-27,1.223,-0.811
2007-04-30,2007-04-30,1.242,1.5536
2007-05-08,2007-05-08,1.266,1.9324
2007-05-09,2007-05-09,1.263,-0.237
2007-05-10,2007-05-10,1.27,0.5542
2007-05-11,2007-05-11,1.259,-0.8661
2007-05-14,2007-05-14,1.274,1.1914
2007-05-15,2007-05-15,1.241,-2.5903
2007-05-16,2007-05-16,1.274,2.6591
2007-05-17,2007-05-17,1.304,2.3548
2007-05-18,2007-05-18,1.306,0.1534
2007-05-21,2007-05-21,1.32,1.072
2007-05-22,2007-05-22,1.332,0.9091
2007-05-23,2007-05-23,1.346,1.0511
2007-05-24,2007-05-24,1.332,-1.0401
2007-05-25,2007-05-25,1.344,0.9009
2007-05-28,2007-05-28,1.379,2.6042
2007-05-29,2007-05-29,1.404,1.8129
2007-05-30,2007-05-30,1.327,-5.4843
2007-05-31,2007-05-31,1.363,2.7129
2007-06-01,2007-06-01,1.339,-1.7608
2007-06-04,2007-06-04,1.24,-7.3936
2007-06-05,2007-06-05,1.276,2.9032
2007-06-06,2007-06-06,1.301,1.9592
2007-06-07,2007-06-07,1.342,3.1514
2007-06-08,2007-06-08,1.346,0.2981
2007-06-11,2007-06-11,1.398,3.8633
2007-06-12,2007-06-12,1.449,3.6481
2007-06-13,2007-06-13,1.47,1.4493
2007-06-14,2007-06-14,1.452,-1.2245
2007-06-15,2007-06-15,1.464,0.8264
2007-06-18,2007-06-18,1.511,3.2104
2007-06-19,2007-06-19,1.519,0.5295
2007-06-20,2007-06-20,1.486,-2.1725
2007-06-21,2007-06-21,1.5,0.9421
2007-06-22,2007-06-22,1.458,-2.8
2007-06-25,2007-06-25,1.409,-3.3608
2007-06-26,2007-06-26,1.419,0.7097
2007-06-27,2007-06-27,1.466,3.3122
2007-06-28,2007-06-28,1.42,-3.1378
2007-06-29,2007-06-29,1.394,-1.831
2007-06-30,2007-06-30,1.394,0.0
2007-07-02,2007-07-02,1.393,-0.0717
2007-07-03,2007-07-03,1.417,1.7229
2007-07-04,2007-07-04,1.389,-1.976
2007-07-05,2007-07-05,1.317,-5.1836
2007-07-06,2007-07-06,1.372,4.1762
2007-07-09,2007-07-09,1.418,3.3528
2007-07-10,2007-07-10,1.391,-1.9041
2007-07-11,2007-07-11,1.395,0.2876
2007-07-12,2007-07-12,1.404,0.6452
2007-07-13,2007-07-13,1.399,-0.3561
2007-07-16,2007-07-16,1.367,-2.2873
2007-07-17,2007-07-17,1.391,1.7557
2007-07-18,2007-07-18,1.4,0.647
2007-07-19,2007-07-19,1.397,-0.2143
2007-07-20,2007-07-20,1.452,3.937
2007-07-23,2007-07-23,1.505,3.6501
2007-07-24,2007-07-24,1.512,0.4651
2007-07-25,2007-07-25,1.539,1.7857
2007-07-26,2007-07-26,1.556,1.1046
2007-07-27,2007-07-27,1.561,0.3213
2007-07-30,2007-07-30,1.597,2.3062
2007-07-31,2007-07-31,1.602,0.3131
2007-08-01,2007-08-01,1.555,-2.9338
2007-08-02,2007-08-02,1.606,3.2797
2007-08-03,2007-08-03,1.675,4.2964
2007-08-06,2007-08-06,1.702,1.6119
2007-08-07,2007-08-07,1.716,0.8226
2007-08-08,2007-08-08,1.69,-1.5152
2007-08-09,2007-08-09,1.72,1.7751
2007-08-10,2007-08-10,1.691,-1.686
2007-08-13,2007-08-13,1.677,-0.8279
2007-08-14,2007-08-14,1.702,1.4908
2007-08-15,2007-08-15,1.716,0.8226
2007-08-16,2007-08-16,1.674,-2.4476
2007-08-17,2007-08-17,1.653,-1.2545
2007-08-20,2007-08-20,1.703,3.0248
2007-08-21,2007-08-21,1.01,0.2349
2007-08-22,2007-08-22,1.015,0.495
2007-08-23,2007-08-23,1.018,0.2956
2007-08-24,2007-08-24,1.024,0.5894
2007-08-27,2007-08-27,1.026,0.1953
2007-08-28,2007-08-28,1.023,-0.2924
2007-08-29,2007-08-29,1.018,-0.4888
2007-08-30,2007-08-30,1.028,0.9823
2007-08-31,2007-08-31,1.032,0.3891
2007-09-03,2007-09-03,1.04,0.7752
2007-09-04,2007-09-04,1.032,-0.7692
2007-09-05,2007-09-05,1.032,0.0
2007-09-06,2007-09-06,1.039,0.6783
2007-09-07,2007-09-07,1.028,-1.0587
2007-09-10,2007-09-10,1.035,0.6809
2007-09-11,2007-09-11,1.004,-2.9952
2007-09-12,2007-09-12,1.01,0.5976
2007-09-13,2007-09-13,1.025,1.4851
2007-09-14,2007-09-14,1.031,0.5854
2007-09-17,2007-09-17,1.043,1.1639
2007-09-18,2007-09-18,1.039,-0.3835
2007-09-19,2007-09-19,1.038,-0.0962
2007-09-20,2007-09-20,1.047,0.8671
2007-09-21,2007-09-21,1.044,-0.2865
2007-09-24,2007-09-24,1.045,0.0958
2007-09-25,2007-09-25,1.038,-0.6699
2007-09-26,2007-09-26,1.022,-1.5414
2007-09-27,2007-09-27,1.036,1.3699
2007-09-28,2007-09-28,1.062,2.5097
2007-09-30,2007-09-30,1.062,0.0
2007-10-08,2007-10-08,1.073,1.0358
2007-10-09,2007-10-09,1.086,1.2116
2007-10-10,2007-10-10,1.087,0.0921
2007-10-11,2007-10-11,1.091,0.368
2007-10-12,2007-10-12,1.089,-0.1833
2007-10-15,2007-10-15,1.094,0.4591
2007-10-16,2007-10-16,1.104,0.9141
2007-10-17,2007-10-17,1.096,-0.7246
2007-10-18,2007-10-18,1.063,-3.0109
2007-10-19,2007-10-19,1.059,-0.3763
2007-10-22,2007-10-22,1.042,-1.6053
2007-10-23,2007-10-23,1.053,1.0557
2007-10-24,2007-10-24,1.055,0.1899
2007-10-25,2007-10-25,1.012,-4.0758
2007-10-26,2007-10-26,1.011,-0.0988
2007-10-29,2007-10-29,1.03,1.8793
2007-10-30,2007-10-30,1.047,1.6505
2007-10-31,2007-10-31,1.064,1.6237
2007-11-01,2007-11-01,1.05,-1.3158
2007-11-02,2007-11-02,1.018,-3.0476
2007-11-05,2007-11-05,1.014,-0.3929
2007-11-06,2007-11-06,1.012,-0.1972
2007-11-07,2007-11-07,1.01,-0.1976
2007-11-08,2007-11-08,0.97,-3.9604
2007-11-09,2007-11-09,0.965,-0.5155
2007-11-12,2007-11-12,0.946,-1.9689
2007-11-13,2007-11-13,0.935,-1.1628
2007-11-14,2007-11-14,0.973,4.0642
2007-11-15,2007-11-15,0.962,-1.1305
2007-11-16,2007-11-16,0.956,-0.6237
2007-11-19,2007-11-19,0.962,0.6276
2007-11-20,2007-11-20,0.974,1.2474
2007-11-21,2007-11-21,0.963,-1.1294
2007-11-22,2007-11-22,0.93,-3.4268
2007-11-23,2007-11-23,0.945,1.6129
2007-11-26,2007-11-26,0.937,-0.8466
2007-11-27,2007-11-27,0.92,-1.8143
2007-11-28,2007-11-28,0.909,-1.1957
2007-11-29,2007-11-29,0.942,3.6304
2007-11-30,2007-11-30,0.929,-1.38
2007-12-03,2007-12-03,0.937,0.8611
2007-12-04,2007-12-04,0.943,0.6403
2007-12-05,2007-12-05,0.966,2.439
2007-12-06,2007-12-06,0.968,0.207
2007-12-07,2007-12-07,0.978,1.0331
2007-12-10,2007-12-10,0.998,2.045
2007-12-11,2007-12-11,0.996,-0.2004
2007-12-12,2007-12-12,0.985,-1.1044
2007-12-13,2007-12-13,0.955,-3.0457
2007-12-14,2007-12-14,0.97,1.5707
2007-12-17,2007-12-17,0.954,-1.6495
2007-12-18,2007-12-18,0.951,-0.3145
2007-12-19,2007-12-19,0.97,1.9979
2007-12-20,2007-12-20,0.981,1.134
2007-12-21,2007-12-21,0.992,1.1213
2007-12-24,2007-12-24,1.004,1.2097
2007-12-25,2007-12-25,1.008,0.3984
2007-12-26,2007-12-26,1.012,0.3968
2007-12-27,2007-12-27,1.026,1.3834
2007-12-28,2007-12-28,1.021,-0.4873
2007-12-29,2007-12-29,1.021,0.0
2007-12-31,2007-12-31,1.021,0.0
2008-01-02,2008-01-02,1.037,1.5671
2008-01-03,2008-01-03,1.043,0.5786
2008-01-04,2008-01-04,1.045,0.1918
2008-01-07,2008-01-07,1.052,0.6699
2008-01-08,2008-01-08,1.052,0.0
