净值日期,净值日期,单位净值,日增长率
2011-04-13,2011-04-13,0.973,1.7782
2011-04-14,2011-04-14,0.969,-0.4111
2011-04-15,2011-04-15,0.965,-0.4128
2011-04-18,2011-04-18,0.96,-0.5181
2011-04-19,2011-04-19,0.948,-1.25
2011-04-20,2011-04-20,0.951,0.3165
2011-04-21,2011-04-21,0.947,-0.4206
2011-04-22,2011-04-22,0.943,-0.4224
2011-04-25,2011-04-25,0.933,-1.0604
2011-04-26,2011-04-26,0.926,-0.7503
2011-04-27,2011-04-27,0.922,-0.432
2011-04-28,2011-04-28,0.903,-2.0607
2011-04-29,2011-04-29,0.915,1.3289
2011-05-03,2011-05-03,0.927,1.3115
2011-05-04,2011-05-04,0.908,-2.0496
2011-05-05,2011-05-05,0.918,1.1013
2011-05-06,2011-05-06,0.929,1.1983
2011-05-09,2011-05-09,0.929,0.0
2011-05-10,2011-05-10,0.931,0.2153
2011-05-11,2011-05-11,0.929,-0.2148
2011-05-12,2011-05-12,0.926,-0.3229
2011-05-13,2011-05-13,0.925,-0.108
2011-05-16,2011-05-16,0.919,-0.6486
2011-05-17,2011-05-17,0.914,-0.5441
2011-05-18,2011-05-18,0.924,1.0941
2011-05-19,2011-05-19,0.927,0.3247
2011-05-20,2011-05-20,0.926,-0.1079
2011-05-23,2011-05-23,0.897,-3.1317
2011-05-24,2011-05-24,0.896,-0.1115
2011-05-25,2011-05-25,0.887,-1.0045
2011-05-26,2011-05-26,0.878,-1.0147
2011-05-27,2011-05-27,0.869,-1.0251
2011-05-30,2011-05-30,0.867,-0.2301
2011-05-31,2011-05-31,0.878,1.2687
2011-06-01,2011-06-01,0.885,0.7973
2011-06-02,2011-06-02,0.875,-1.1299
2011-06-03,2011-06-03,0.888,1.4857
2011-06-07,2011-06-07,0.894,0.6757
2011-06-08,2011-06-08,0.893,-0.1119
2011-06-09,2011-06-09,0.879,-1.5677
2011-06-10,2011-06-10,0.884,0.5688
2011-06-13,2011-06-13,0.88,-0.4525
2011-06-14,2011-06-14,0.892,1.3636
2011-06-15,2011-06-15,0.881,-1.2332
2011-06-16,2011-06-16,0.866,-1.7026
2011-06-17,2011-06-17,0.86,-0.6928
2011-06-20,2011-06-20,0.846,-1.6279
2011-06-21,2011-06-21,0.857,1.3002
2011-06-22,2011-06-22,0.859,0.2334
2011-06-23,2011-06-23,0.875,1.8626
2011-06-24,2011-06-24,0.895,2.2857
2011-06-27,2011-06-27,0.901,0.6704
2011-06-28,2011-06-28,0.905,0.444
2011-06-29,2011-06-29,0.899,-0.663
2011-06-30,2011-06-30,0.907,0.8899
2011-07-01,2011-07-01,0.909,0.2205
2011-07-04,2011-07-04,0.924,1.6502
2011-07-05,2011-07-05,0.923,-0.1082
2011-07-06,2011-07-06,0.923,0.0
2011-07-07,2011-07-07,0.925,0.2167
2011-07-08,2011-07-08,0.928,0.3243
2011-07-11,2011-07-11,0.94,1.2931
2011-07-12,2011-07-12,0.935,-0.5319
2011-07-13,2011-07-13,0.949,1.4973
2011-07-14,2011-07-14,0.944,-0.5269
2011-07-15,2011-07-15,0.947,0.3178
2011-07-18,2011-07-18,0.948,0.1056
2011-07-19,2011-07-19,0.934,-1.4768
2011-07-20,2011-07-20,0.938,0.4283
2011-07-21,2011-07-21,0.935,-0.3198
2011-07-22,2011-07-22,0.942,0.7487
2011-07-25,2011-07-25,0.912,-3.1847
2011-07-26,2011-07-26,0.912,0.0
2011-07-27,2011-07-27,0.925,1.4254
2011-07-28,2011-07-28,0.923,-0.2162
2011-07-29,2011-07-29,0.914,-0.9751
2011-08-01,2011-08-01,0.911,-0.3282
2011-08-02,2011-08-02,0.903,-0.8782
2011-08-03,2011-08-03,0.902,-0.1107
2011-08-04,2011-08-04,0.905,0.3326
2011-08-05,2011-08-05,0.895,-1.105
2011-08-08,2011-08-08,0.87,-2.7933
2011-08-09,2011-08-09,0.871,0.1149
2011-08-10,2011-08-10,0.882,1.2629
2011-08-11,2011-08-11,0.898,1.8141
2011-08-12,2011-08-12,0.902,0.4454
2011-08-15,2011-08-15,0.908,0.6652
2011-08-16,2011-08-16,0.901,-0.7709
2011-08-17,2011-08-17,0.897,-0.444
2011-08-18,2011-08-18,0.884,-1.4493
2011-08-19,2011-08-19,0.881,-0.3394
2011-08-22,2011-08-22,0.863,-2.0431
2011-08-23,2011-08-23,0.87,0.8111
2011-08-24,2011-08-24,0.875,0.5747
2011-08-25,2011-08-25,0.892,1.9429
2011-08-26,2011-08-26,0.89,-0.2242
2011-08-29,2011-08-29,0.884,-0.6742
2011-08-30,2011-08-30,0.879,-0.5656
2011-08-31,2011-08-31,0.885,0.6826
2011-09-01,2011-09-01,0.88,-0.565
2011-09-02,2011-09-02,0.87,-1.1364
2011-09-05,2011-09-05,0.852,-2.069
2011-09-06,2011-09-06,0.835,-1.9953
2011-09-07,2011-09-07,0.853,2.1557
2011-09-08,2011-09-08,0.849,-0.4689
2011-09-09,2011-09-09,0.841,-0.9423
2011-09-13,2011-09-13,0.832,-1.0702
2011-09-14,2011-09-14,0.832,0.0
2011-09-15,2011-09-15,0.833,0.1202
2011-09-16,2011-09-16,0.838,0.6002
2011-09-19,2011-09-19,0.825,-1.5513
2011-09-20,2011-09-20,0.827,0.2424
2011-09-21,2011-09-21,0.85,2.7811
2011-09-22,2011-09-22,0.829,-2.4706
2011-09-23,2011-09-23,0.817,-1.4475
2011-09-26,2011-09-26,0.802,-1.836
2011-09-27,2011-09-27,0.811,1.1222
2011-09-28,2011-09-28,0.807,-0.4932
2011-09-29,2011-09-29,0.795,-1.487
2011-09-30,2011-09-30,0.799,0.5031
2011-10-10,2011-10-10,0.792,-0.8761
2011-10-11,2011-10-11,0.777,-1.8939
2011-10-12,2011-10-12,0.8,2.9601
2011-10-13,2011-10-13,0.807,0.875
2011-10-14,2011-10-14,0.801,-0.7435
2011-10-17,2011-10-17,0.812,1.3733
2011-10-18,2011-10-18,0.795,-2.0936
2011-10-19,2011-10-19,0.785,-1.2579
2011-10-20,2011-10-20,0.759,-3.3121
2011-10-21,2011-10-21,0.752,-0.9223
2011-10-24,2011-10-24,0.772,2.6596
2011-10-25,2011-10-25,0.789,2.2021
2011-10-26,2011-10-26,0.799,1.2674
2011-10-27,2011-10-27,0.802,0.3755
2011-10-28,2011-10-28,0.816,1.7456
2011-10-31,2011-10-31,0.814,-0.2451
2011-11-01,2011-11-01,0.815,0.1229
2011-11-02,2011-11-02,0.83,1.8405
2011-11-03,2011-11-03,0.837,0.8434
2011-11-04,2011-11-04,0.839,0.2389
2011-11-07,2011-11-07,0.832,-0.8343
2011-11-08,2011-11-08,0.826,-0.7212
2011-11-09,2011-11-09,0.835,1.0896
2011-11-10,2011-11-10,0.827,-0.9581
2011-11-11,2011-11-11,0.82,-0.8464
2011-11-14,2011-11-14,0.837,2.0732
2011-11-15,2011-11-15,0.835,-0.2389
2011-11-16,2011-11-16,0.82,-1.7964
2011-11-17,2011-11-17,0.82,0.0
2011-11-18,2011-11-18,0.803,-2.0732
2011-11-21,2011-11-21,0.802,-0.1245
2011-11-22,2011-11-22,0.805,0.3741
2011-11-23,2011-11-23,0.806,0.1242
2011-11-24,2011-11-24,0.81,0.4963
2011-11-25,2011-11-25,0.807,-0.3704
2011-11-28,2011-11-28,0.807,0.0
2011-11-29,2011-11-29,0.813,0.7435
2011-11-30,2011-11-30,0.792,-2.583
2011-12-01,2011-12-01,0.803,1.3889
2011-12-02,2011-12-02,0.794,-1.1208
2011-12-05,2011-12-05,0.775,-2.3929
2011-12-06,2011-12-06,0.772,-0.3871
2011-12-07,2011-12-07,0.776,0.5181
2011-12-08,2011-12-08,0.774,-0.2577
2011-12-09,2011-12-09,0.763,-1.4212
2011-12-12,2011-12-12,0.755,-1.0485
2011-12-13,2011-12-13,0.743,-1.5894
2011-12-14,2011-12-14,0.736,-0.9421
2011-12-15,2011-12-15,0.727,-1.2228
2011-12-16,2011-12-16,0.745,2.4759
2011-12-19,2011-12-19,0.747,0.2685
2011-12-20,2011-12-20,0.747,0.0
2011-12-21,2011-12-21,0.737,-1.3387
2011-12-22,2011-12-22,0.737,0.0
2011-12-23,2011-12-23,0.741,0.5427
2011-12-26,2011-12-26,0.731,-1.3495
2011-12-27,2011-12-27,0.711,-2.736
2011-12-28,2011-12-28,0.708,-0.4219
2011-12-29,2011-12-29,0.715,0.9887
2011-12-30,2011-12-30,0.724,1.2587
2011-12-31,2011-12-31,0.724,0.0
2012-01-04,2012-01-04,0.703,-2.9006
2012-01-05,2012-01-05,0.69,-1.8492
2012-01-06,2012-01-06,0.692,0.2899
2012-01-09,2012-01-09,0.71,2.6012
2012-01-10,2012-01-10,0.736,3.662
2012-01-11,2012-01-11,0.732,-0.5435
2012-01-12,2012-01-12,0.728,-0.5464
2012-01-13,2012-01-13,0.71,-2.4725
2012-01-16,2012-01-16,0.687,-3.2394
2012-01-17,2012-01-17,0.712,3.639
2012-01-18,2012-01-18,0.688,-3.3708
2012-01-19,2012-01-19,0.695,1.0174
2012-01-20,2012-01-20,0.715,2.8777
2012-01-30,2012-01-30,0.705,-1.3986
2012-01-31,2012-01-31,0.707,0.2837
2012-02-01,2012-02-01,0.704,-0.4243
2012-02-02,2012-02-02,0.715,1.5625
2012-02-03,2012-02-03,0.722,0.979
2012-02-06,2012-02-06,0.73,1.108
2012-02-07,2012-02-07,0.719,-1.5068
2012-02-08,2012-02-08,0.735,2.2253
2012-02-09,2012-02-09,0.735,0.0
2012-02-10,2012-02-10,0.737,0.2721
2012-02-13,2012-02-13,0.741,0.5427
2012-02-14,2012-02-14,0.74,-0.135
2012-02-15,2012-02-15,0.75,1.3514
2012-02-16,2012-02-16,0.746,-0.5333
2012-02-17,2012-02-17,0.745,-0.134
2012-02-20,2012-02-20,0.746,0.1342
2012-02-21,2012-02-21,0.753,0.9383
2012-02-22,2012-02-22,0.766,1.7264
2012-02-23,2012-02-23,0.771,0.6527
2012-02-24,2012-02-24,0.78,1.1673
2012-02-27,2012-02-27,0.782,0.2564
2012-02-28,2012-02-28,0.779,-0.3836
2012-02-29,2012-02-29,0.777,-0.2567
2012-03-01,2012-03-01,0.779,0.2574
2012-03-02,2012-03-02,0.791,1.5404
2012-03-05,2012-03-05,0.787,-0.5057
2012-03-06,2012-03-06,0.78,-0.8895
2012-03-07,2012-03-07,0.777,-0.3846
2012-03-08,2012-03-08,0.781,0.5148
2012-03-09,2012-03-09,0.796,1.9206
2012-03-12,2012-03-12,0.8,0.5025
2012-03-13,2012-03-13,0.807,0.875
2012-03-14,2012-03-14,0.785,-2.7261
2012-03-15,2012-03-15,0.793,1.0191
2012-03-16,2012-03-16,0.808,1.8916
2012-03-19,2012-03-19,0.806,-0.2475
2012-03-20,2012-03-20,0.79,-1.9851
2012-03-21,2012-03-21,0.782,-1.0127
2012-03-22,2012-03-22,0.781,-0.1279
2012-03-23,2012-03-23,0.773,-1.0243
2012-03-26,2012-03-26,0.78,0.9056
2012-03-27,2012-03-27,0.764,-2.0513
2012-03-28,2012-03-28,0.743,-2.7487
2012-03-29,2012-03-29,0.74,-0.4038
2012-03-30,2012-03-30,0.738,-0.2703
2012-03-31,2012-03-31,0.738,0.0
2012-04-05,2012-04-05,0.76,2.981
2012-04-06,2012-04-06,0.764,0.5263
2012-04-09,2012-04-09,0.759,-0.6545
2012-04-10,2012-04-10,0.761,0.2635
2012-04-11,2012-04-11,0.763,0.2628
2012-04-12,2012-04-12,0.772,1.1796
2012-04-13,2012-04-13,0.774,0.2591
2012-04-16,2012-04-16,0.769,-0.646
2012-04-17,2012-04-17,0.759,-1.3004
2012-04-18,2012-04-18,0.77,1.4493
2012-04-19,2012-04-19,0.767,-0.3896
2012-04-20,2012-04-20,0.772,0.6519
2012-04-23,2012-04-23,0.769,-0.3886
2012-04-24,2012-04-24,0.764,-0.6502
2012-04-25,2012-04-25,0.769,0.6545
2012-04-26,2012-04-26,0.773,0.5202
2012-04-27,2012-04-27,0.775,0.2587
2012-05-02,2012-05-02,0.785,1.2903
2012-05-03,2012-05-03,0.791,0.7643
2012-05-04,2012-05-04,0.802,1.3906
2012-05-07,2012-05-07,0.811,1.1222
2012-05-08,2012-05-08,0.804,-0.8631
2012-05-09,2012-05-09,0.79,-1.7413
2012-05-10,2012-05-10,0.791,0.1266
2012-05-11,2012-05-11,0.786,-0.6321
2012-05-14,2012-05-14,0.777,-1.145
2012-05-15,2012-05-15,0.781,0.5148
2012-05-16,2012-05-16,0.767,-1.7926
2012-05-17,2012-05-17,0.773,0.7823
2012-05-18,2012-05-18,0.762,-1.423
2012-05-21,2012-05-21,0.768,0.7874
2012-05-22,2012-05-22,0.781,1.6927
2012-05-23,2012-05-23,0.779,-0.2561
2012-05-24,2012-05-24,0.765,-1.7972
2012-05-25,2012-05-25,0.758,-0.915
2012-05-28,2012-05-28,0.772,1.847
2012-05-29,2012-05-29,0.778,0.7772
2012-05-30,2012-05-30,0.775,-0.3856
2012-05-31,2012-05-31,0.777,0.2581
2012-06-01,2012-06-01,0.784,0.9009
2012-06-04,2012-06-04,0.771,-1.6582
2012-06-05,2012-06-05,0.769,-0.2594
2012-06-06,2012-06-06,0.767,-0.2601
2012-06-07,2012-06-07,0.764,-0.3911
2012-06-08,2012-06-08,0.762,-0.2618
2012-06-11,2012-06-11,0.771,1.1811
2012-06-12,2012-06-12,0.771,0.0
2012-06-13,2012-06-13,0.787,2.0752
2012-06-14,2012-06-14,0.787,0.0
2012-06-15,2012-06-15,0.786,-0.1271
2012-06-18,2012-06-18,0.795,1.145
2012-06-19,2012-06-19,0.788,-0.8805
2012-06-20,2012-06-20,0.782,-0.7614
2012-06-21,2012-06-21,0.775,-0.8951
2012-06-25,2012-06-25,0.763,-1.5484
2012-06-26,2012-06-26,0.759,-0.5242
2012-06-27,2012-06-27,0.76,0.1318
2012-06-28,2012-06-28,0.761,0.1316
2012-06-29,2012-06-29,0.769,1.0512
2012-06-30,2012-06-30,0.769,0.0
2012-07-02,2012-07-02,0.779,1.3004
2012-07-03,2012-07-03,0.781,0.2567
2012-07-04,2012-07-04,0.771,-1.2804
2012-07-05,2012-07-05,0.763,-1.0376
2012-07-06,2012-07-06,0.792,3.8008
2012-07-09,2012-07-09,0.786,-0.7576
2012-07-10,2012-07-10,0.781,-0.6361
2012-07-11,2012-07-11,0.795,1.7926
2012-07-12,2012-07-12,0.805,1.2579
2012-07-13,2012-07-13,0.811,0.7453
2012-07-16,2012-07-16,0.793,-2.2195
2012-07-17,2012-07-17,0.788,-0.6305
2012-07-18,2012-07-18,0.782,-0.7614
2012-07-19,2012-07-19,0.783,0.1279
2012-07-20,2012-07-20,0.772,-1.4049
2012-07-23,2012-07-23,0.761,-1.4249
2012-07-24,2012-07-24,0.768,0.9198
2012-07-25,2012-07-25,0.766,-0.2604
2012-07-26,2012-07-26,0.765,-0.1305
2012-07-27,2012-07-27,0.757,-1.0458
2012-07-30,2012-07-30,0.754,-0.3963
2012-07-31,2012-07-31,0.749,-0.6631
2012-08-01,2012-08-01,0.759,1.3351
2012-08-02,2012-08-02,0.755,-0.527
2012-08-03,2012-08-03,0.767,1.5894
2012-08-06,2012-08-06,0.782,1.9557
2012-08-07,2012-08-07,0.786,0.5115
2012-08-08,2012-08-08,0.776,-1.2723
2012-08-09,2012-08-09,0.795,2.4485
2012-08-10,2012-08-10,0.787,-1.0063
2012-08-13,2012-08-13,0.776,-1.3977
2012-08-14,2012-08-14,0.775,-0.1289
2012-08-15,2012-08-15,0.774,-0.129
2012-08-16,2012-08-16,0.766,-1.0336
2012-08-17,2012-08-17,0.752,-1.8277
2012-08-20,2012-08-20,0.753,0.133
2012-08-21,2012-08-21,0.761,1.0624
2012-08-22,2012-08-22,0.752,-1.1827
2012-08-23,2012-08-23,0.747,-0.6649
2012-08-24,2012-08-24,0.737,-1.3387
2012-08-27,2012-08-27,0.726,-1.4925
2012-08-28,2012-08-28,0.724,-0.2755
2012-08-29,2012-08-29,0.716,-1.105
2012-08-30,2012-08-30,0.701,-2.095
2012-08-31,2012-08-31,0.703,0.2853
2012-09-03,2012-09-03,0.722,2.7027
2012-09-04,2012-09-04,0.713,-1.2465
2012-09-05,2012-09-05,0.712,-0.1403
2012-09-06,2012-09-06,0.715,0.4213
2012-09-07,2012-09-07,0.743,3.9161
2012-09-10,2012-09-10,0.745,0.2692
2012-09-11,2012-09-11,0.742,-0.4027
2012-09-12,2012-09-12,0.744,0.2695
2012-09-13,2012-09-13,0.736,-1.0753
2012-09-14,2012-09-14,0.735,-0.1359
2012-09-17,2012-09-17,0.718,-2.3129
2012-09-18,2012-09-18,0.715,-0.4178
2012-09-19,2012-09-19,0.714,-0.1399
2012-09-20,2012-09-20,0.699,-2.1008
2012-09-21,2012-09-21,0.697,-0.2861
2012-09-24,2012-09-24,0.706,1.2912
2012-09-25,2012-09-25,0.707,0.1416
2012-09-26,2012-09-26,0.696,-1.5559
2012-09-27,2012-09-27,0.713,2.4425
2012-09-28,2012-09-28,0.726,1.8233
2012-09-30,2012-09-30,0.726,0.0
2012-10-08,2012-10-08,0.718,-1.1019
2012-10-09,2012-10-09,0.735,2.3677
2012-10-10,2012-10-10,0.74,0.6803
2012-10-11,2012-10-11,0.734,-0.8108
2012-10-12,2012-10-12,0.733,-0.1362
2012-10-15,2012-10-15,0.737,0.5457
2012-10-16,2012-10-16,0.743,0.8141
2012-10-17,2012-10-17,0.742,-0.1346
2012-10-18,2012-10-18,0.752,1.3477
2012-10-19,2012-10-19,0.754,0.266
2012-10-22,2012-10-22,0.754,0.0
2012-10-23,2012-10-23,0.74,-1.8568
2012-10-24,2012-10-24,0.737,-0.4054
2012-10-25,2012-10-25,0.732,-0.6784
2012-10-26,2012-10-26,0.721,-1.5027
2012-10-29,2012-10-29,0.721,0.0
2012-10-30,2012-10-30,0.722,0.1387
2012-10-31,2012-10-31,0.729,0.9695
2012-11-01,2012-11-01,0.742,1.7833
2012-11-02,2012-11-02,0.741,-0.1348
2012-11-05,2012-11-05,0.735,-0.8097
2012-11-06,2012-11-06,0.728,-0.9524
2012-11-07,2012-11-07,0.725,-0.4121
2012-11-08,2012-11-08,0.714,-1.5172
2012-11-09,2012-11-09,0.708,-0.8403
2012-11-12,2012-11-12,0.702,-0.8475
2012-11-13,2012-11-13,0.695,-0.9972
2012-11-14,2012-11-14,0.701,0.8633
2012-11-15,2012-11-15,0.697,-0.5706
2012-11-16,2012-11-16,0.689,-1.1478
2012-11-19,2012-11-19,0.681,-1.1611
2012-11-20,2012-11-20,0.681,0.0
2012-11-21,2012-11-21,0.683,0.2937
2012-11-22,2012-11-22,0.671,-1.757
2012-11-23,2012-11-23,0.675,0.5961
2012-11-26,2012-11-26,0.663,-1.7778
2012-11-27,2012-11-27,0.656,-1.0558
2012-11-28,2012-11-28,0.652,-0.6098
2012-11-29,2012-11-29,0.652,0.0
2012-11-30,2012-11-30,0.659,1.0736
2012-12-03,2012-12-03,0.639,-3.0349
2012-12-04,2012-12-04,0.645,0.939
2012-12-05,2012-12-05,0.664,2.9457
2012-12-06,2012-12-06,0.66,-0.6024
2012-12-07,2012-12-07,0.665,0.7576
2012-12-10,2012-12-10,0.671,0.9023
2012-12-11,2012-12-11,0.671,0.0
2012-12-12,2012-12-12,0.671,0.0
2012-12-13,2012-12-13,0.666,-0.7452
2012-12-14,2012-12-14,0.687,3.1532
2012-12-17,2012-12-17,0.689,0.2911
2012-12-18,2012-12-18,0.69,0.1451
2012-12-19,2012-12-19,0.697,1.0145
2012-12-20,2012-12-20,0.7,0.4304
2012-12-21,2012-12-21,0.705,0.7143
2012-12-24,2012-12-24,0.702,-0.4255
2012-12-25,2012-12-25,0.714,1.7094
2012-12-26,2012-12-26,0.719,0.7003
2012-12-27,2012-12-27,0.72,0.1391
2012-12-28,2012-12-28,0.726,0.8333
2012-12-31,2012-12-31,0.73,0.551
2013-01-04,2013-01-04,0.718,-1.6438
2013-01-07,2013-01-07,0.718,0.0
2013-01-08,2013-01-08,0.727,1.2535
2013-01-09,2013-01-09,0.735,1.1004
2013-01-10,2013-01-10,0.735,0.0
2013-01-11,2013-01-11,0.726,-1.2245
2013-01-14,2013-01-14,0.749,3.168
2013-01-15,2013-01-15,0.759,1.3351
2013-01-16,2013-01-16,0.754,-0.6588
2013-01-17,2013-01-17,0.749,-0.6631
2013-01-18,2013-01-18,0.76,1.4686
2013-01-21,2013-01-21,0.755,-0.6579
2013-01-22,2013-01-22,0.742,-1.7219
2013-01-23,2013-01-23,0.741,-0.1348
2013-01-24,2013-01-24,0.729,-1.6194
2013-01-25,2013-01-25,0.726,-0.4115
2013-01-28,2013-01-28,0.734,1.1019
2013-01-29,2013-01-29,0.743,1.2262
2013-01-30,2013-01-30,0.743,0.0
2013-01-31,2013-01-31,0.738,-0.6729
2013-02-01,2013-02-01,0.746,1.084
2013-02-04,2013-02-04,0.733,-1.7426
2013-02-05,2013-02-05,0.752,2.5921
2013-02-06,2013-02-06,0.754,0.266
2013-02-07,2013-02-07,0.764,1.3263
2013-02-08,2013-02-08,0.774,1.3089
2013-02-18,2013-02-18,0.765,-1.1628
2013-02-19,2013-02-19,0.751,-1.8301
2013-02-20,2013-02-20,0.765,1.8642
2013-02-21,2013-02-21,0.755,-1.3072
2013-02-22,2013-02-22,0.759,0.5298
2013-02-25,2013-02-25,0.759,0.0
2013-02-26,2013-02-26,0.751,-1.054
2013-02-27,2013-02-27,0.749,-0.2663
2013-02-28,2013-02-28,0.761,1.6021
2013-03-01,2013-03-01,0.771,1.3141
2013-03-04,2013-03-04,0.749,-2.8534
2013-03-05,2013-03-05,0.76,1.4686
2013-03-06,2013-03-06,0.766,0.7895
2013-03-07,2013-03-07,0.757,-1.1749
2013-03-08,2013-03-08,0.75,-0.9247
2013-03-11,2013-03-11,0.749,-0.1333
2013-03-12,2013-03-12,0.738,-1.4686
2013-03-13,2013-03-13,0.735,-0.4065
2013-03-14,2013-03-14,0.741,0.8163
2013-03-15,2013-03-15,0.743,0.2699
2013-03-18,2013-03-18,0.729,-1.8843
2013-03-19,2013-03-19,0.724,-0.6859
2013-03-20,2013-03-20,0.743,2.6243
2013-03-21,2013-03-21,0.751,1.0767
2013-03-22,2013-03-22,0.75,-0.1332
2013-03-25,2013-03-25,0.749,-0.1333
2013-03-26,2013-03-26,0.746,-0.4005
2013-03-27,2013-03-27,0.743,-0.4021
2013-03-28,2013-03-28,0.732,-1.4805
2013-03-29,2013-03-29,0.729,-0.4098
2013-04-01,2013-04-01,0.735,0.823
2013-04-02,2013-04-02,0.729,-0.8163
2013-04-03,2013-04-03,0.729,0.0
2013-04-08,2013-04-08,0.743,1.9204
2013-04-09,2013-04-09,0.744,0.1346
2013-04-10,2013-04-10,0.741,-0.4032
2013-04-11,2013-04-11,0.737,-0.5398
2013-04-12,2013-04-12,0.733,-0.5427
2013-04-15,2013-04-15,0.725,-1.0914
2013-04-16,2013-04-16,0.731,0.8276
2013-04-17,2013-04-17,0.742,1.5048
2013-04-18,2013-04-18,0.741,-0.1348
2013-04-19,2013-04-19,0.755,1.8893
2013-04-22,2013-04-22,0.754,-0.1325
2013-04-23,2013-04-23,0.738,-2.122
2013-04-24,2013-04-24,0.747,1.2195
2013-04-25,2013-04-25,0.735,-1.6064
2013-04-26,2013-04-26,0.728,-0.9524
2013-05-02,2013-05-02,0.733,0.6868
2013-05-03,2013-05-03,0.742,1.2278
2013-05-06,2013-05-06,0.756,1.8868
2013-05-07,2013-05-07,0.759,0.3968
2013-05-08,2013-05-08,0.766,0.9223
2013-05-09,2013-05-09,0.763,-0.3916
2013-05-10,2013-05-10,0.765,0.2621
2013-05-13,2013-05-13,0.763,-0.2614
2013-05-14,2013-05-14,0.746,-2.228
2013-05-15,2013-05-15,0.759,1.7426
2013-05-16,2013-05-16,0.768,1.1858
2013-05-17,2013-05-17,0.782,1.8229
2013-05-20,2013-05-20,0.797,1.9182
2013-05-21,2013-05-21,0.808,1.3802
2013-05-22,2013-05-22,0.802,-0.7426
2013-05-23,2013-05-23,0.794,-0.9975
2013-05-24,2013-05-24,0.801,0.8816
2013-05-27,2013-05-27,0.807,0.7491
2013-05-28,2013-05-28,0.811,0.4957
2013-05-29,2013-05-29,0.807,-0.4932
2013-05-30,2013-05-30,0.801,-0.7435
2013-05-31,2013-05-31,0.794,-0.8739
2013-06-03,2013-06-03,0.789,-0.6297
2013-06-04,2013-06-04,0.773,-2.0279
2013-06-05,2013-06-05,0.778,0.6468
2013-06-06,2013-06-06,0.771,-0.8997
2013-06-07,2013-06-07,0.759,-1.5564
2013-06-13,2013-06-13,0.74,-2.5033
2013-06-14,2013-06-14,0.753,1.7568
2013-06-17,2013-06-17,0.746,-0.9296
2013-06-18,2013-06-18,0.747,0.134
2013-06-19,2013-06-19,0.748,0.1339
2013-06-20,2013-06-20,0.725,-3.0749
2013-06-21,2013-06-21,0.724,-0.1379
2013-06-24,2013-06-24,0.687,-5.1105
2013-06-25,2013-06-25,0.687,0.0
2013-06-26,2013-06-26,0.703,2.329
2013-06-27,2013-06-27,0.698,-0.7112
2013-06-28,2013-06-28,0.701,0.4298
2013-06-30,2013-06-30,0.701,0.0
2013-07-01,2013-07-01,0.713,1.7118
2013-07-02,2013-07-02,0.721,1.122
2013-07-03,2013-07-03,0.722,0.1387
2013-07-04,2013-07-04,0.726,0.554
2013-07-05,2013-07-05,0.724,-0.2755
2013-07-08,2013-07-08,0.703,-2.9006
2013-07-09,2013-07-09,0.704,0.1422
2013-07-10,2013-07-10,0.72,2.2727
2013-07-11,2013-07-11,0.742,3.0556
2013-07-12,2013-07-12,0.73,-1.6173
2013-07-15,2013-07-15,0.744,1.9178
