净值日期,净值日期,单位净值,日增长率
2011-05-30,2011-05-30,1.063,-0.5613
2011-05-31,2011-05-31,1.07,0.6585
2011-06-01,2011-06-01,1.072,0.1869
2011-06-02,2011-06-02,1.059,-1.2127
2011-06-03,2011-06-03,1.071,1.1331
2011-06-07,2011-06-07,1.074,0.2801
2011-06-08,2011-06-08,1.08,0.5587
2011-06-09,2011-06-09,1.066,-1.2963
2011-06-10,2011-06-10,1.074,0.7505
2011-06-13,2011-06-13,1.062,-1.1173
2011-06-14,2011-06-14,1.078,1.5066
2011-06-15,2011-06-15,1.07,-0.7421
2011-06-16,2011-06-16,1.056,-1.3084
2011-06-17,2011-06-17,1.055,-0.0947
2011-06-20,2011-06-20,1.051,-0.3791
2011-06-21,2011-06-21,1.066,1.4272
2011-06-22,2011-06-22,1.067,0.0938
2011-06-23,2011-06-23,1.08,1.2184
2011-06-24,2011-06-24,1.095,1.3889
2011-06-27,2011-06-27,1.098,0.274
2011-06-28,2011-06-28,1.1,0.1821
2011-06-29,2011-06-29,1.089,-1.0
2011-06-30,2011-06-30,1.104,1.3774
2011-07-01,2011-07-01,1.109,0.4529
2011-07-04,2011-07-04,1.127,1.6231
2011-07-05,2011-07-05,1.129,0.1775
2011-07-06,2011-07-06,1.128,-0.0886
2011-07-07,2011-07-07,1.131,0.266
2011-07-08,2011-07-08,1.134,0.2653
2011-07-11,2011-07-11,1.139,0.4409
2011-07-12,2011-07-12,1.122,-1.4925
2011-07-13,2011-07-13,1.138,1.426
2011-07-14,2011-07-14,1.14,0.1757
2011-07-15,2011-07-15,1.142,0.1754
2011-07-18,2011-07-18,1.146,0.3503
2011-07-19,2011-07-19,1.146,0.0
2011-07-20,2011-07-20,1.146,0.0
2011-07-21,2011-07-21,1.138,-0.6981
2011-07-22,2011-07-22,1.137,-0.0879
2011-07-25,2011-07-25,1.103,-2.9903
2011-07-26,2011-07-26,1.102,-0.0907
2011-07-27,2011-07-27,1.111,0.8167
2011-07-28,2011-07-28,1.108,-0.27
2011-07-29,2011-07-29,1.108,0.0
2011-08-01,2011-08-01,1.114,0.5415
2011-08-02,2011-08-02,1.113,-0.0898
2011-08-03,2011-08-03,1.116,0.2695
2011-08-04,2011-08-04,1.119,0.2688
2011-08-05,2011-08-05,1.102,-1.5192
2011-08-08,2011-08-08,1.076,-2.3593
2011-08-09,2011-08-09,1.089,1.2082
2011-08-10,2011-08-10,1.099,0.9183
2011-08-11,2011-08-11,1.115,1.4559
2011-08-12,2011-08-12,1.117,0.1794
2011-08-15,2011-08-15,1.129,1.0743
2011-08-16,2011-08-16,1.127,-0.1771
2011-08-17,2011-08-17,1.124,-0.2662
2011-08-18,2011-08-18,1.114,-0.8897
2011-08-19,2011-08-19,1.112,-0.1795
2011-08-22,2011-08-22,1.097,-1.3489
2011-08-23,2011-08-23,1.111,1.2762
2011-08-24,2011-08-24,1.111,0.0
2011-08-25,2011-08-25,1.137,2.3402
2011-08-26,2011-08-26,1.141,0.3518
2011-08-29,2011-08-29,1.133,-0.7011
2011-08-30,2011-08-30,1.127,-0.5296
2011-08-31,2011-08-31,1.126,-0.0887
2011-09-01,2011-09-01,1.123,-0.2664
2011-09-02,2011-09-02,1.111,-1.0686
2011-09-05,2011-09-05,1.096,-1.3501
2011-09-06,2011-09-06,1.09,-0.5474
2011-09-07,2011-09-07,1.112,2.0183
2011-09-08,2011-09-08,1.101,-0.9892
2011-09-09,2011-09-09,1.091,-0.9083
2011-09-13,2011-09-13,1.08,-1.0082
2011-09-14,2011-09-14,1.088,0.7407
2011-09-15,2011-09-15,1.087,-0.0919
2011-09-16,2011-09-16,1.086,-0.092
2011-09-19,2011-09-19,1.068,-1.6575
2011-09-20,2011-09-20,1.068,0.0
2011-09-21,2011-09-21,1.089,1.9663
2011-09-22,2011-09-22,1.056,-3.0303
2011-09-23,2011-09-23,1.047,-0.8523
2011-09-26,2011-09-26,1.028,-1.8147
2011-09-27,2011-09-27,1.033,0.4864
2011-09-28,2011-09-28,1.021,-1.1617
2011-09-29,2011-09-29,1.01,-1.0774
2011-09-30,2011-09-30,1.01,0.0
2011-10-10,2011-10-10,0.993,-1.6832
2011-10-11,2011-10-11,0.99,-0.3021
2011-10-12,2011-10-12,1.019,2.9293
2011-10-13,2011-10-13,1.027,0.7851
2011-10-14,2011-10-14,1.024,-0.2921
2011-10-17,2011-10-17,1.029,0.4883
2011-10-18,2011-10-18,1.005,-2.3324
2011-10-19,2011-10-19,1.002,-0.2985
2011-10-20,2011-10-20,0.983,-1.8962
2011-10-21,2011-10-21,0.975,-0.8138
2011-10-24,2011-10-24,0.991,1.641
2011-10-25,2011-10-25,1.015,2.4218
2011-10-26,2011-10-26,1.028,1.2808
2011-10-27,2011-10-27,1.033,0.4864
2011-10-28,2011-10-28,1.059,2.5169
2011-10-31,2011-10-31,1.071,1.1331
2011-11-01,2011-11-01,1.07,-0.0934
2011-11-02,2011-11-02,1.093,2.1495
2011-11-03,2011-11-03,1.086,-0.6404
2011-11-04,2011-11-04,1.09,0.3683
2011-11-07,2011-11-07,1.085,-0.4587
2011-11-08,2011-11-08,1.079,-0.553
2011-11-09,2011-11-09,1.095,1.4829
2011-11-10,2011-11-10,1.083,-1.0959
2011-11-11,2011-11-11,1.082,-0.0923
2011-11-14,2011-11-14,1.101,1.756
2011-11-15,2011-11-15,1.099,-0.1817
2011-11-16,2011-11-16,1.073,-2.3658
2011-11-17,2011-11-17,1.073,0.0
2011-11-18,2011-11-18,1.05,-2.1435
2011-11-21,2011-11-21,1.051,0.0952
2011-11-22,2011-11-22,1.056,0.4757
2011-11-23,2011-11-23,1.051,-0.4735
2011-11-24,2011-11-24,1.055,0.3806
2011-11-25,2011-11-25,1.05,-0.4739
2011-11-28,2011-11-28,1.057,0.6667
2011-11-29,2011-11-29,1.069,1.1353
2011-11-30,2011-11-30,1.041,-2.6193
2011-12-01,2011-12-01,1.064,2.2094
2011-12-02,2011-12-02,1.052,-1.1278
2011-12-05,2011-12-05,1.023,-2.7567
2011-12-06,2011-12-06,1.026,0.2933
2011-12-07,2011-12-07,1.032,0.5848
2011-12-08,2011-12-08,1.032,0.0
2011-12-09,2011-12-09,1.024,-0.7752
2011-12-12,2011-12-12,1.011,-1.2695
2011-12-13,2011-12-13,0.99,-2.0772
2011-12-14,2011-12-14,0.986,-0.404
2011-12-15,2011-12-15,0.98,-0.6085
2011-12-16,2011-12-16,1.006,2.6531
2011-12-19,2011-12-19,1.012,0.5964
2011-12-20,2011-12-20,1.008,-0.3953
2011-12-21,2011-12-21,0.988,-1.9841
2011-12-22,2011-12-22,0.991,0.3036
2011-12-23,2011-12-23,0.995,0.4036
2011-12-26,2011-12-26,0.981,-1.407
2011-12-27,2011-12-27,0.959,-2.2426
2011-12-28,2011-12-28,0.957,-0.2086
2011-12-29,2011-12-29,0.963,0.627
2011-12-30,2011-12-30,0.978,1.5576
2011-12-31,2011-12-31,0.978,0.0
2012-01-04,2012-01-04,0.956,-2.2495
2012-01-05,2012-01-05,0.928,-2.9289
2012-01-06,2012-01-06,0.926,-0.2155
2012-01-09,2012-01-09,0.947,2.2678
2012-01-10,2012-01-10,0.971,2.5343
2012-01-11,2012-01-11,0.969,-0.206
2012-01-12,2012-01-12,0.973,0.4128
2012-01-13,2012-01-13,0.944,-2.9805
2012-01-16,2012-01-16,0.921,-2.4364
2012-01-17,2012-01-17,0.956,3.8002
2012-01-18,2012-01-18,0.939,-1.7782
2012-01-19,2012-01-19,0.954,1.5974
2012-01-20,2012-01-20,0.972,1.8868
2012-01-30,2012-01-30,0.957,-1.5432
2012-01-31,2012-01-31,0.959,0.209
2012-02-01,2012-02-01,0.951,-0.8342
2012-02-02,2012-02-02,0.971,2.103
2012-02-03,2012-02-03,0.977,0.6179
2012-02-06,2012-02-06,0.98,0.3071
2012-02-07,2012-02-07,0.963,-1.7347
2012-02-08,2012-02-08,0.983,2.0768
2012-02-09,2012-02-09,0.991,0.8138
2012-02-10,2012-02-10,0.993,0.2018
2012-02-13,2012-02-13,0.996,0.3021
2012-02-14,2012-02-14,0.997,0.1004
2012-02-15,2012-02-15,1.014,1.7051
2012-02-16,2012-02-16,1.015,0.0986
2012-02-17,2012-02-17,1.006,-0.8867
2012-02-20,2012-02-20,1.011,0.497
2012-02-21,2012-02-21,1.023,1.1869
2012-02-22,2012-02-22,1.043,1.955
2012-02-23,2012-02-23,1.044,0.0959
2012-02-24,2012-02-24,1.059,1.4368
2012-02-27,2012-02-27,1.059,0.0
2012-02-28,2012-02-28,1.056,-0.2833
2012-02-29,2012-02-29,1.049,-0.6629
2012-03-01,2012-03-01,1.051,0.1907
2012-03-02,2012-03-02,1.073,2.0932
2012-03-05,2012-03-05,1.072,-0.0932
2012-03-06,2012-03-06,1.057,-1.3993
2012-03-07,2012-03-07,1.051,-0.5676
2012-03-08,2012-03-08,1.071,1.9029
2012-03-09,2012-03-09,1.088,1.5873
2012-03-12,2012-03-12,1.088,0.0
2012-03-13,2012-03-13,1.097,0.8272
2012-03-14,2012-03-14,1.059,-3.464
2012-03-15,2012-03-15,1.051,-0.7554
2012-03-16,2012-03-16,1.073,2.0932
2012-03-19,2012-03-19,1.087,1.3048
2012-03-20,2012-03-20,1.065,-2.0239
2012-03-21,2012-03-21,1.064,-0.0939
2012-03-22,2012-03-22,1.063,-0.094
2012-03-23,2012-03-23,1.048,-1.4111
2012-03-26,2012-03-26,1.053,0.4771
2012-03-27,2012-03-27,1.05,-0.2849
2012-03-28,2012-03-28,1.024,-2.4762
2012-03-29,2012-03-29,1.013,-1.0742
2012-03-30,2012-03-30,1.013,0.0
2012-03-31,2012-03-31,1.013,0.0
2012-04-05,2012-04-05,1.032,1.8756
2012-04-06,2012-04-06,1.036,0.3876
2012-04-09,2012-04-09,1.026,-0.9653
2012-04-10,2012-04-10,1.038,1.1696
2012-04-11,2012-04-11,1.04,0.1927
2012-04-12,2012-04-12,1.055,1.4423
2012-04-13,2012-04-13,1.058,0.2844
2012-04-16,2012-04-16,1.059,0.0945
2012-04-17,2012-04-17,1.044,-1.4164
2012-04-18,2012-04-18,1.07,2.4904
2012-04-19,2012-04-19,1.071,0.0935
2012-04-20,2012-04-20,1.078,0.6536
2012-04-23,2012-04-23,1.058,-1.8553
2012-04-24,2012-04-24,1.058,0.0
2012-04-25,2012-04-25,1.064,0.5671
2012-04-26,2012-04-26,1.062,-0.188
2012-04-27,2012-04-27,1.062,0.0
2012-05-02,2012-05-02,1.077,1.4124
2012-05-03,2012-05-03,1.08,0.2786
2012-05-04,2012-05-04,1.092,1.1111
2012-05-07,2012-05-07,1.098,0.5495
2012-05-08,2012-05-08,1.092,-0.5464
2012-05-09,2012-05-09,1.076,-1.4652
2012-05-10,2012-05-10,1.074,-0.1859
2012-05-11,2012-05-11,1.07,-0.3724
2012-05-14,2012-05-14,1.069,-0.0935
2012-05-15,2012-05-15,1.073,0.3742
2012-05-16,2012-05-16,1.062,-1.0252
2012-05-17,2012-05-17,1.075,1.2241
2012-05-18,2012-05-18,1.057,-1.6744
2012-05-21,2012-05-21,1.06,0.2838
2012-05-22,2012-05-22,1.079,1.7925
2012-05-23,2012-05-23,1.081,0.1854
2012-05-24,2012-05-24,1.076,-0.4625
2012-05-25,2012-05-25,1.063,-1.2082
2012-05-28,2012-05-28,1.084,1.9755
2012-05-29,2012-05-29,1.1,1.476
2012-05-30,2012-05-30,1.102,0.1818
2012-05-31,2012-05-31,1.106,0.363
2012-06-01,2012-06-01,1.106,0.0
2012-06-04,2012-06-04,1.08,-2.3508
2012-06-05,2012-06-05,1.078,-0.1852
2012-06-06,2012-06-06,1.076,-0.1855
2012-06-07,2012-06-07,1.072,-0.3717
2012-06-08,2012-06-08,1.074,0.1866
2012-06-11,2012-06-11,1.097,2.1415
2012-06-12,2012-06-12,1.099,0.1823
2012-06-13,2012-06-13,1.118,1.7288
2012-06-14,2012-06-14,1.109,-0.805
2012-06-15,2012-06-15,1.11,0.0902
2012-06-18,2012-06-18,1.124,1.2613
2012-06-19,2012-06-19,1.11,-1.2456
2012-06-20,2012-06-20,1.106,-0.3604
2012-06-21,2012-06-21,1.09,-1.4467
2012-06-25,2012-06-25,1.075,-1.3761
2012-06-26,2012-06-26,1.07,-0.4651
2012-06-27,2012-06-27,1.08,0.9346
2012-06-28,2012-06-28,1.074,-0.5556
2012-06-29,2012-06-29,1.095,1.9553
2012-06-30,2012-06-30,1.095,0.0
2012-07-02,2012-07-02,1.114,1.7352
2012-07-03,2012-07-03,1.118,0.3591
2012-07-04,2012-07-04,1.113,-0.4472
2012-07-05,2012-07-05,1.099,-1.2579
2012-07-06,2012-07-06,1.119,1.8198
2012-07-09,2012-07-09,1.112,-0.6256
2012-07-10,2012-07-10,1.1,-1.0791
2012-07-11,2012-07-11,1.107,0.6364
2012-07-12,2012-07-12,1.125,1.626
2012-07-13,2012-07-13,1.131,0.5333
2012-07-16,2012-07-16,1.101,-2.6525
2012-07-17,2012-07-17,1.101,0.0
2012-07-18,2012-07-18,1.091,-0.9083
2012-07-19,2012-07-19,1.102,1.0082
2012-07-20,2012-07-20,1.094,-0.726
2012-07-23,2012-07-23,1.08,-1.2797
2012-07-24,2012-07-24,1.083,0.2778
2012-07-25,2012-07-25,1.082,-0.0923
2012-07-26,2012-07-26,1.084,0.1848
2012-07-27,2012-07-27,1.076,-0.738
2012-07-30,2012-07-30,1.071,-0.4647
2012-07-31,2012-07-31,1.066,-0.4669
2012-08-01,2012-08-01,1.078,1.1257
2012-08-02,2012-08-02,1.074,-0.3711
2012-08-03,2012-08-03,1.088,1.3035
2012-08-06,2012-08-06,1.116,2.5735
2012-08-07,2012-08-07,1.123,0.6272
2012-08-08,2012-08-08,1.116,-0.6233
2012-08-09,2012-08-09,1.139,2.0609
2012-08-10,2012-08-10,1.134,-0.439
2012-08-13,2012-08-13,1.114,-1.7637
2012-08-14,2012-08-14,1.118,0.3591
2012-08-15,2012-08-15,1.112,-0.5367
2012-08-16,2012-08-16,1.104,-0.7194
2012-08-17,2012-08-17,1.097,-0.6341
2012-08-20,2012-08-20,1.101,0.3646
2012-08-21,2012-08-21,1.118,1.5441
2012-08-22,2012-08-22,1.116,-0.1789
2012-08-23,2012-08-23,1.119,0.2688
2012-08-24,2012-08-24,1.11,-0.8043
2012-08-27,2012-08-27,1.094,-1.4414
2012-08-28,2012-08-28,1.096,0.1828
2012-08-29,2012-08-29,1.098,0.1825
2012-08-30,2012-08-30,1.084,-1.275
2012-08-31,2012-08-31,1.086,0.1845
2012-09-03,2012-09-03,1.105,1.7495
2012-09-04,2012-09-04,1.101,-0.362
2012-09-05,2012-09-05,1.103,0.1817
2012-09-06,2012-09-06,1.109,0.544
2012-09-07,2012-09-07,1.141,2.8855
2012-09-10,2012-09-10,1.144,0.2629
2012-09-11,2012-09-11,1.139,-0.4371
2012-09-12,2012-09-12,1.139,0.0
2012-09-13,2012-09-13,1.128,-0.9658
2012-09-14,2012-09-14,1.124,-0.3546
2012-09-17,2012-09-17,1.105,-1.6904
2012-09-18,2012-09-18,1.104,-0.0905
2012-09-19,2012-09-19,1.107,0.2717
2012-09-20,2012-09-20,1.089,-1.626
2012-09-21,2012-09-21,1.084,-0.4591
2012-09-24,2012-09-24,1.092,0.738
2012-09-25,2012-09-25,1.092,0.0
2012-09-26,2012-09-26,1.079,-1.1905
2012-09-27,2012-09-27,1.106,2.5023
2012-09-28,2012-09-28,1.124,1.6275
2012-09-30,2012-09-30,1.124,0.0
2012-10-08,2012-10-08,1.116,-0.7117
2012-10-09,2012-10-09,1.143,2.4194
2012-10-10,2012-10-10,1.145,0.175
2012-10-11,2012-10-11,1.127,-1.5721
2012-10-12,2012-10-12,1.123,-0.3549
2012-10-15,2012-10-15,1.124,0.089
2012-10-16,2012-10-16,1.127,0.2669
2012-10-17,2012-10-17,1.127,0.0
2012-10-18,2012-10-18,1.141,1.2422
2012-10-19,2012-10-19,1.144,0.2629
2012-10-22,2012-10-22,1.149,0.4371
2012-10-23,2012-10-23,1.137,-1.0444
2012-10-24,2012-10-24,1.132,-0.4398
2012-10-25,2012-10-25,1.123,-0.7951
2012-10-26,2012-10-26,1.11,-1.1576
2012-10-29,2012-10-29,1.109,-0.0901
2012-10-30,2012-10-30,1.109,0.0
2012-10-31,2012-10-31,1.11,0.0902
2012-11-01,2012-11-01,1.122,1.0811
2012-11-02,2012-11-02,1.124,0.1783
2012-11-05,2012-11-05,1.123,-0.089
2012-11-06,2012-11-06,1.122,-0.089
2012-11-07,2012-11-07,1.12,-0.1783
2012-11-08,2012-11-08,1.109,-0.9821
2012-11-09,2012-11-09,1.107,-0.1803
2012-11-12,2012-11-12,1.11,0.271
2012-11-13,2012-11-13,1.1,-0.9009
2012-11-14,2012-11-14,1.103,0.2727
2012-11-15,2012-11-15,1.098,-0.4533
2012-11-16,2012-11-16,1.093,-0.4554
2012-11-19,2012-11-19,1.094,0.0915
2012-11-20,2012-11-20,1.09,-0.3656
2012-11-21,2012-11-21,1.096,0.5505
2012-11-22,2012-11-22,1.091,-0.4562
2012-11-23,2012-11-23,1.095,0.3666
2012-11-26,2012-11-26,1.085,-0.9132
2012-11-27,2012-11-27,1.077,-0.7373
2012-11-28,2012-11-28,1.07,-0.65
2012-11-29,2012-11-29,1.061,-0.8411
2012-11-30,2012-11-30,1.065,0.377
2012-12-03,2012-12-03,1.06,-0.4695
2012-12-04,2012-12-04,1.066,0.566
2012-12-05,2012-12-05,1.09,2.2514
2012-12-06,2012-12-06,1.089,-0.0917
2012-12-07,2012-12-07,1.108,1.7447
2012-12-10,2012-12-10,1.119,0.9928
2012-12-11,2012-12-11,1.115,-0.3575
2012-12-12,2012-12-12,1.114,-0.0897
2012-12-13,2012-12-13,1.105,-0.8079
2012-12-14,2012-12-14,1.145,3.6199
2012-12-17,2012-12-17,1.152,0.6114
2012-12-18,2012-12-18,1.149,-0.2604
2012-12-19,2012-12-19,1.151,0.1741
2012-12-20,2012-12-20,1.159,0.695
2012-12-21,2012-12-21,1.153,-0.5177
2012-12-24,2012-12-24,1.158,0.4337
2012-12-25,2012-12-25,1.18,1.8998
2012-12-26,2012-12-26,1.195,1.2712
2012-12-27,2012-12-27,1.19,-0.4184
2012-12-28,2012-12-28,1.223,2.7731
2012-12-31,2012-12-31,1.26,3.0253
2013-01-04,2013-01-04,1.241,-1.5079
2013-01-07,2013-01-07,1.233,-0.6446
2013-01-08,2013-01-08,1.227,-0.4866
2013-01-09,2013-01-09,1.226,-0.0815
2013-01-10,2013-01-10,1.227,0.0816
2013-01-11,2013-01-11,1.205,-1.793
2013-01-14,2013-01-14,1.243,3.1535
2013-01-15,2013-01-15,1.262,1.5286
2013-01-16,2013-01-16,1.249,-1.0301
2013-01-17,2013-01-17,1.238,-0.8807
2013-01-18,2013-01-18,1.257,1.5347
2013-01-21,2013-01-21,1.268,0.8751
2013-01-22,2013-01-22,1.251,-1.3407
2013-01-23,2013-01-23,1.248,-0.2398
2013-01-24,2013-01-24,1.224,-1.9231
