净值日期,净值日期,单位净值,日增长率
2011-02-09,2011-02-09,1.045,-0.4762
2011-02-10,2011-02-10,1.0676,2.1627
2011-02-11,2011-02-11,1.0721,0.4215
2011-02-14,2011-02-14,1.0914,1.8002
2011-02-15,2011-02-15,1.0859,-0.5039
2011-02-16,2011-02-16,1.0958,0.9117
2011-02-17,2011-02-17,1.097,0.1095
2011-02-18,2011-02-18,1.082,-1.3674
2011-02-21,2011-02-21,1.103,1.9409
2011-02-22,2011-02-22,1.0726,-2.7561
2011-02-23,2011-02-23,1.0815,0.8298
2011-02-24,2011-02-24,1.0839,0.2219
2011-02-25,2011-02-25,1.0904,0.5997
2011-02-28,2011-02-28,1.1062,1.449
2011-03-01,2011-03-01,1.1095,0.2983
2011-03-02,2011-03-02,1.099,-0.9464
2011-03-03,2011-03-03,1.0827,-1.4832
2011-03-04,2011-03-04,1.0939,1.0345
2011-03-07,2011-03-07,1.1094,1.4169
2011-03-08,2011-03-08,1.1104,0.0901
2011-03-09,2011-03-09,1.1129,0.2251
2011-03-10,2011-03-10,1.1036,-0.8357
2011-03-11,2011-03-11,1.0983,-0.4802
2011-03-14,2011-03-14,1.1065,0.7466
2011-03-15,2011-03-15,1.0919,-1.3195
2011-03-16,2011-03-16,1.1061,1.3005
2011-03-17,2011-03-17,1.0921,-1.2657
2011-03-18,2011-03-18,1.0949,0.2564
2011-03-21,2011-03-21,1.0851,-0.8951
2011-03-22,2011-03-22,1.0841,-0.0922
2011-03-23,2011-03-23,1.1002,1.4851
2011-03-24,2011-03-24,1.0948,-0.4908
2011-03-25,2011-03-25,1.1013,0.5937
2011-03-28,2011-03-28,1.0886,-1.1532
2011-03-29,2011-03-29,1.0687,-1.828
2011-03-30,2011-03-30,1.0605,-0.7673
2011-03-31,2011-03-31,1.0571,-0.3206
2011-04-01,2011-04-01,1.0684,1.069
2011-04-06,2011-04-06,1.0657,-0.2527
2011-04-07,2011-04-07,1.0716,0.5536
2011-04-08,2011-04-08,1.082,0.9705
2011-04-11,2011-04-11,1.0678,-1.3124
2011-04-12,2011-04-12,1.0657,-0.1967
2011-04-13,2011-04-13,1.0796,1.3043
2011-04-14,2011-04-14,1.0768,-0.2594
2011-04-15,2011-04-15,1.0787,0.1764
2011-04-18,2011-04-18,1.0775,-0.1112
2011-04-19,2011-04-19,1.0608,-1.5499
2011-04-20,2011-04-20,1.0672,0.6033
2011-04-21,2011-04-21,1.0718,0.431
2011-04-22,2011-04-22,1.0691,-0.2519
2011-04-25,2011-04-25,1.0595,-0.898
2011-04-26,2011-04-26,1.0442,-1.4441
2011-04-27,2011-04-27,1.0388,-0.5171
2011-04-28,2011-04-28,1.0194,-1.8675
2011-04-29,2011-04-29,1.0292,0.9613
2011-05-03,2011-05-03,1.0425,1.2923
2011-05-04,2011-05-04,1.0252,-1.6595
2011-05-05,2011-05-05,1.0266,0.1366
2011-05-06,2011-05-06,1.0314,0.4676
2011-05-09,2011-05-09,1.0352,0.3684
2011-05-10,2011-05-10,1.0392,0.3864
2011-05-11,2011-05-11,1.0366,-0.2502
2011-05-12,2011-05-12,1.0294,-0.6946
2011-05-13,2011-05-13,1.0325,0.3011
2011-05-16,2011-05-16,1.0288,-0.3584
2011-05-17,2011-05-17,1.0315,0.2624
2011-05-18,2011-05-18,1.0394,0.7659
2011-05-19,2011-05-19,1.0372,-0.2117
2011-05-20,2011-05-20,1.0351,-0.2025
2011-05-23,2011-05-23,1.0069,-2.7244
2011-05-24,2011-05-24,1.0052,-0.1688
2011-05-25,2011-05-25,0.9964,-0.8754
2011-05-26,2011-05-26,0.9911,-0.5319
2011-05-27,2011-05-27,0.9811,-1.009
2011-05-30,2011-05-30,0.98,-0.1121
2011-05-31,2011-05-31,0.9914,1.1633
2011-06-01,2011-06-01,0.9992,0.7868
2011-06-02,2011-06-02,0.9872,-1.201
2011-06-03,2011-06-03,1.0016,1.4587
2011-06-07,2011-06-07,1.0062,0.4593
2011-06-08,2011-06-08,1.0062,0.0
2011-06-09,2011-06-09,0.988,-1.8088
2011-06-10,2011-06-10,0.989,0.1012
2011-06-13,2011-06-13,0.9793,-0.9808
2011-06-14,2011-06-14,0.9868,0.7659
2011-06-15,2011-06-15,0.9805,-0.6384
2011-06-16,2011-06-16,0.9632,-1.7644
2011-06-17,2011-06-17,0.9527,-1.0901
2011-06-20,2011-06-20,0.9417,-1.1546
2011-06-21,2011-06-21,0.9534,1.2424
2011-06-22,2011-06-22,0.9518,-0.1678
2011-06-23,2011-06-23,0.9679,1.6915
2011-06-24,2011-06-24,0.99,2.2833
2011-06-27,2011-06-27,0.9968,0.6869
2011-06-28,2011-06-28,0.9996,0.2809
2011-06-29,2011-06-29,0.9931,-0.6503
2011-06-30,2011-06-30,1.008,1.5004
2011-07-01,2011-07-01,1.0103,0.2282
2011-07-04,2011-07-04,1.0279,1.7421
2011-07-05,2011-07-05,1.0289,0.0973
2011-07-06,2011-07-06,1.0305,0.1555
2011-07-07,2011-07-07,1.0384,0.7666
2011-07-08,2011-07-08,1.0398,0.1348
2011-07-11,2011-07-11,1.0508,1.0579
2011-07-12,2011-07-12,1.038,-1.2181
2011-07-13,2011-07-13,1.0485,1.0116
2011-07-14,2011-07-14,1.051,0.2384
2011-07-15,2011-07-15,1.0582,0.6851
2011-07-18,2011-07-18,1.0568,-0.1323
2011-07-19,2011-07-19,1.045,-1.1166
2011-07-20,2011-07-20,1.0464,0.134
2011-07-21,2011-07-21,1.0417,-0.4492
2011-07-22,2011-07-22,1.0483,0.6336
2011-07-25,2011-07-25,1.0167,-3.0144
2011-07-26,2011-07-26,1.0187,0.1967
2011-07-27,2011-07-27,1.0314,1.2467
2011-07-28,2011-07-28,1.0278,-0.349
2011-07-29,2011-07-29,1.022,-0.5643
2011-08-01,2011-08-01,1.0218,-0.0196
2011-08-02,2011-08-02,1.0159,-0.5774
2011-08-03,2011-08-03,1.0159,0.0
2011-08-04,2011-08-04,1.0187,0.2756
2011-08-05,2011-08-05,1.0078,-1.07
2011-08-08,2011-08-08,0.9887,-1.8952
2011-08-09,2011-08-09,0.9976,0.9002
2011-08-10,2011-08-10,1.0108,1.3232
2011-08-11,2011-08-11,1.0329,2.1864
2011-08-12,2011-08-12,1.0433,1.0069
2011-08-15,2011-08-15,1.053,0.9297
2011-08-16,2011-08-16,1.0395,-1.2821
2011-08-17,2011-08-17,1.0366,-0.279
2011-08-18,2011-08-18,1.0229,-1.3216
2011-08-19,2011-08-19,1.0214,-0.1466
2011-08-22,2011-08-22,1.0096,-1.1553
2011-08-23,2011-08-23,1.018,0.832
2011-08-24,2011-08-24,1.0247,0.6582
2011-08-25,2011-08-25,1.0369,1.1906
2011-08-26,2011-08-26,1.0368,-0.0096
2011-08-29,2011-08-29,1.0284,-0.8102
2011-08-30,2011-08-30,1.0209,-0.7293
2011-08-31,2011-08-31,1.0146,-0.6171
2011-09-01,2011-09-01,1.008,-0.6505
2011-09-02,2011-09-02,0.9986,-0.9325
2011-09-05,2011-09-05,0.9789,-1.9728
2011-09-06,2011-09-06,0.9699,-0.9194
2011-09-07,2011-09-07,0.9871,1.7734
2011-09-08,2011-09-08,0.9838,-0.3343
2011-09-09,2011-09-09,0.9755,-0.8437
2011-09-13,2011-09-13,0.9612,-1.4659
2011-09-14,2011-09-14,0.9672,0.6242
2011-09-15,2011-09-15,0.97,0.2895
2011-09-16,2011-09-16,0.9725,0.2577
2011-09-19,2011-09-19,0.96,-1.2853
2011-09-20,2011-09-20,0.9621,0.2188
2011-09-21,2011-09-21,0.9819,2.058
2011-09-22,2011-09-22,0.9574,-2.4952
2011-09-23,2011-09-23,0.9475,-1.0341
2011-09-26,2011-09-26,0.9278,-2.0792
2011-09-27,2011-09-27,0.9289,0.1186
2011-09-28,2011-09-28,0.9208,-0.872
2011-09-29,2011-09-29,0.9073,-1.4661
2011-09-30,2011-09-30,0.9073,0.0
2011-10-10,2011-10-10,0.9015,-0.6393
2011-10-11,2011-10-11,0.8975,-0.4437
2011-10-12,2011-10-12,0.9239,2.9415
2011-10-13,2011-10-13,0.9296,0.6169
2011-10-14,2011-10-14,0.9251,-0.4841
2011-10-17,2011-10-17,0.9299,0.5189
2011-10-18,2011-10-18,0.909,-2.2476
2011-10-19,2011-10-19,0.9041,-0.5391
2011-10-20,2011-10-20,0.8801,-2.6546
2011-10-21,2011-10-21,0.8696,-1.193
2011-10-24,2011-10-24,0.8852,1.7939
2011-10-25,2011-10-25,0.9043,2.1577
2011-10-26,2011-10-26,0.9139,1.0616
2011-10-27,2011-10-27,0.9139,0.0
2011-10-28,2011-10-28,0.9277,1.51
2011-10-31,2011-10-31,0.9344,0.7222
2011-11-01,2011-11-01,0.943,0.9204
2011-11-02,2011-11-02,0.9679,2.6405
2011-11-03,2011-11-03,0.9694,0.155
2011-11-04,2011-11-04,0.9715,0.2166
2011-11-07,2011-11-07,0.9658,-0.5867
2011-11-08,2011-11-08,0.9558,-1.0354
2011-11-09,2011-11-09,0.9707,1.5589
2011-11-10,2011-11-10,0.9635,-0.7417
2011-11-11,2011-11-11,0.962,-0.1557
2011-11-14,2011-11-14,0.9804,1.9127
2011-11-15,2011-11-15,0.9829,0.255
2011-11-16,2011-11-16,0.9552,-2.8182
2011-11-17,2011-11-17,0.9543,-0.0942
2011-11-18,2011-11-18,0.9354,-1.9805
2011-11-21,2011-11-21,0.9361,0.0748
2011-11-22,2011-11-22,0.9388,0.2884
2011-11-23,2011-11-23,0.9355,-0.3515
2011-11-24,2011-11-24,0.9412,0.6093
2011-11-25,2011-11-25,0.9364,-0.51
2011-11-28,2011-11-28,0.9382,0.1922
2011-11-29,2011-11-29,0.9485,1.0978
2011-11-30,2011-11-30,0.9193,-3.0785
2011-12-01,2011-12-01,0.9362,1.8384
2011-12-02,2011-12-02,0.9244,-1.2604
2011-12-05,2011-12-05,0.9005,-2.5855
2011-12-06,2011-12-06,0.9027,0.2443
2011-12-07,2011-12-07,0.9104,0.853
2011-12-08,2011-12-08,0.9105,0.011
2011-12-09,2011-12-09,0.9048,-0.626
2011-12-12,2011-12-12,0.8976,-0.7958
2011-12-13,2011-12-13,0.8765,-2.3507
2011-12-14,2011-12-14,0.8652,-1.2892
2011-12-15,2011-12-15,0.8522,-1.5025
2011-12-16,2011-12-16,0.8732,2.4642
2011-12-19,2011-12-19,0.8776,0.5039
2011-12-20,2011-12-20,0.8763,-0.1481
2011-12-21,2011-12-21,0.8609,-1.7574
2011-12-22,2011-12-22,0.8572,-0.4298
2011-12-23,2011-12-23,0.8598,0.3033
2011-12-26,2011-12-26,0.8488,-1.2794
2011-12-27,2011-12-27,0.8353,-1.5905
2011-12-28,2011-12-28,0.8324,-0.3472
2011-12-29,2011-12-29,0.8378,0.6487
2011-12-30,2011-12-30,0.8487,1.301
2011-12-31,2011-12-31,0.8487,0.0
2012-01-04,2012-01-04,0.8246,-2.8396
2012-01-05,2012-01-05,0.792,-3.9534
2012-01-06,2012-01-06,0.7889,-0.3914
2012-01-09,2012-01-09,0.8067,2.2563
2012-01-10,2012-01-10,0.8321,3.1486
2012-01-11,2012-01-11,0.8307,-0.1682
2012-01-12,2012-01-12,0.8188,-1.4325
2012-01-13,2012-01-13,0.7913,-3.3586
2012-01-16,2012-01-16,0.7632,-3.5511
2012-01-17,2012-01-17,0.7922,3.7998
2012-01-18,2012-01-18,0.7675,-3.1179
2012-01-19,2012-01-19,0.7774,1.2899
2012-01-20,2012-01-20,0.7956,2.3411
2012-01-30,2012-01-30,0.7873,-1.0432
2012-01-31,2012-01-31,0.7864,-0.1143
2012-02-01,2012-02-01,0.7833,-0.3942
2012-02-02,2012-02-02,0.7978,1.8511
2012-02-03,2012-02-03,0.8091,1.4164
2012-02-06,2012-02-06,0.8144,0.655
2012-02-07,2012-02-07,0.8036,-1.3261
2012-02-08,2012-02-08,0.8178,1.767
2012-02-09,2012-02-09,0.8209,0.3791
2012-02-10,2012-02-10,0.8228,0.2315
2012-02-13,2012-02-13,0.8291,0.7657
2012-02-14,2012-02-14,0.8262,-0.3498
2012-02-15,2012-02-15,0.8345,1.0046
2012-02-16,2012-02-16,0.8327,-0.2157
2012-02-17,2012-02-17,0.8276,-0.6125
2012-02-20,2012-02-20,0.8299,0.2779
2012-02-21,2012-02-21,0.8389,1.0845
2012-02-22,2012-02-22,0.8521,1.5735
2012-02-23,2012-02-23,0.8499,-0.2582
2012-02-24,2012-02-24,0.856,0.7177
2012-02-27,2012-02-27,0.8576,0.1869
2012-02-28,2012-02-28,0.8532,-0.5131
2012-02-29,2012-02-29,0.8435,-1.1369
2012-03-01,2012-03-01,0.8435,0.0
2012-03-02,2012-03-02,0.8545,1.3041
2012-03-05,2012-03-05,0.8496,-0.5734
2012-03-06,2012-03-06,0.838,-1.3653
2012-03-07,2012-03-07,0.8337,-0.5131
2012-03-08,2012-03-08,0.841,0.8756
2012-03-09,2012-03-09,0.8535,1.4863
2012-03-12,2012-03-12,0.8573,0.4452
2012-03-13,2012-03-13,0.8686,1.3181
2012-03-14,2012-03-14,0.8443,-2.7976
2012-03-15,2012-03-15,0.8478,0.4145
2012-03-16,2012-03-16,0.8692,2.5242
2012-03-19,2012-03-19,0.8697,0.0575
2012-03-20,2012-03-20,0.8509,-2.1617
2012-03-21,2012-03-21,0.8453,-0.6581
2012-03-22,2012-03-22,0.8413,-0.4732
2012-03-23,2012-03-23,0.8299,-1.355
2012-03-26,2012-03-26,0.8302,0.0361
2012-03-27,2012-03-27,0.8258,-0.53
2012-03-28,2012-03-28,0.8002,-3.1
2012-03-29,2012-03-29,0.7953,-0.6123
2012-03-30,2012-03-30,0.7974,0.2641
2012-03-31,2012-03-31,0.7974,0.0
2012-04-05,2012-04-05,0.8181,2.5959
2012-04-06,2012-04-06,0.8185,0.0489
2012-04-09,2012-04-09,0.8101,-1.0263
2012-04-10,2012-04-10,0.8133,0.395
2012-04-11,2012-04-11,0.8105,-0.3443
2012-04-12,2012-04-12,0.8233,1.5793
2012-04-13,2012-04-13,0.8257,0.2915
2012-04-16,2012-04-16,0.8228,-0.3512
2012-04-17,2012-04-17,0.8136,-1.1181
2012-04-18,2012-04-18,0.8235,1.2168
2012-04-19,2012-04-19,0.8227,-0.0971
2012-04-20,2012-04-20,0.8298,0.863
2012-04-23,2012-04-23,0.8227,-0.8556
2012-04-24,2012-04-24,0.8174,-0.6442
2012-04-25,2012-04-25,0.8182,0.0979
2012-04-26,2012-04-26,0.8119,-0.77
2012-04-27,2012-04-27,0.8117,-0.0246
2012-05-02,2012-05-02,0.8244,1.5646
2012-05-03,2012-05-03,0.8303,0.7157
2012-05-04,2012-05-04,0.8397,1.1321
2012-05-07,2012-05-07,0.843,0.393
2012-05-08,2012-05-08,0.8408,-0.261
2012-05-09,2012-05-09,0.8279,-1.5343
2012-05-10,2012-05-10,0.83,0.2537
2012-05-11,2012-05-11,0.8256,-0.5301
2012-05-14,2012-05-14,0.8215,-0.4966
2012-05-15,2012-05-15,0.8261,0.56
2012-05-16,2012-05-16,0.8147,-1.38
2012-05-17,2012-05-17,0.822,0.896
2012-05-18,2012-05-18,0.8089,-1.5937
2012-05-21,2012-05-21,0.8105,0.1978
2012-05-22,2012-05-22,0.8225,1.4806
2012-05-23,2012-05-23,0.823,0.0608
2012-05-24,2012-05-24,0.8142,-1.0693
2012-05-25,2012-05-25,0.8037,-1.2896
2012-05-28,2012-05-28,0.8124,1.0825
2012-05-29,2012-05-29,0.8232,1.3294
2012-05-30,2012-05-30,0.824,0.0972
2012-05-31,2012-05-31,0.8256,0.1942
2012-06-01,2012-06-01,0.8273,0.2059
2012-06-04,2012-06-04,0.8101,-2.0791
2012-06-05,2012-06-05,0.8092,-0.1111
2012-06-06,2012-06-06,0.8061,-0.3831
2012-06-07,2012-06-07,0.805,-0.1365
2012-06-08,2012-06-08,0.8017,-0.4099
2012-06-11,2012-06-11,0.8225,2.5945
2012-06-12,2012-06-12,0.827,0.5471
2012-06-13,2012-06-13,0.8471,2.4305
2012-06-14,2012-06-14,0.8453,-0.2125
2012-06-15,2012-06-15,0.8423,-0.3549
2012-06-18,2012-06-18,0.8435,0.1425
2012-06-19,2012-06-19,0.8351,-0.9959
2012-06-20,2012-06-20,0.8307,-0.5269
2012-06-21,2012-06-21,0.824,-0.8065
2012-06-25,2012-06-25,0.8103,-1.6626
2012-06-26,2012-06-26,0.8113,0.1234
2012-06-27,2012-06-27,0.8202,1.097
2012-06-28,2012-06-28,0.8211,0.1097
2012-06-29,2012-06-29,0.832,1.3275
2012-06-30,2012-06-30,0.8319,-0.012
2012-07-02,2012-07-02,0.8423,1.2502
2012-07-03,2012-07-03,0.8413,-0.1187
2012-07-04,2012-07-04,0.8334,-0.939
2012-07-05,2012-07-05,0.827,-0.7679
2012-07-06,2012-07-06,0.8486,2.6119
2012-07-09,2012-07-09,0.8454,-0.3771
2012-07-10,2012-07-10,0.8352,-1.2065
2012-07-11,2012-07-11,0.8424,0.8621
2012-07-12,2012-07-12,0.8546,1.4482
2012-07-13,2012-07-13,0.8539,-0.0819
2012-07-16,2012-07-16,0.8334,-2.4007
2012-07-17,2012-07-17,0.835,0.192
2012-07-18,2012-07-18,0.8265,-1.018
2012-07-19,2012-07-19,0.8309,0.5324
2012-07-20,2012-07-20,0.8315,0.0722
2012-07-23,2012-07-23,0.8244,-0.8539
2012-07-24,2012-07-24,0.8297,0.6429
2012-07-25,2012-07-25,0.8306,0.1085
2012-07-26,2012-07-26,0.8232,-0.8909
2012-07-27,2012-07-27,0.8086,-1.7736
2012-07-30,2012-07-30,0.7993,-1.1501
2012-07-31,2012-07-31,0.8007,0.1752
2012-08-01,2012-08-01,0.8112,1.3114
2012-08-02,2012-08-02,0.8167,0.678
2012-08-03,2012-08-03,0.8311,1.7632
2012-08-06,2012-08-06,0.8407,1.1551
2012-08-07,2012-08-07,0.8437,0.3568
2012-08-08,2012-08-08,0.8343,-1.1141
2012-08-09,2012-08-09,0.8543,2.3972
2012-08-10,2012-08-10,0.8597,0.6321
2012-08-13,2012-08-13,0.8535,-0.7212
2012-08-14,2012-08-14,0.8498,-0.4335
2012-08-15,2012-08-15,0.8507,0.1059
2012-08-16,2012-08-16,0.8414,-1.0932
2012-08-17,2012-08-17,0.8337,-0.9151
2012-08-20,2012-08-20,0.8375,0.4558
2012-08-21,2012-08-21,0.856,2.209
2012-08-22,2012-08-22,0.8545,-0.1752
2012-08-23,2012-08-23,0.8477,-0.7958
2012-08-24,2012-08-24,0.8345,-1.5572
2012-08-27,2012-08-27,0.8212,-1.5938
2012-08-28,2012-08-28,0.8192,-0.2435
2012-08-29,2012-08-29,0.8187,-0.061
2012-08-30,2012-08-30,0.7981,-2.5162
2012-08-31,2012-08-31,0.802,0.4887
2012-09-03,2012-09-03,0.8228,2.5935
2012-09-04,2012-09-04,0.8208,-0.2431
2012-09-05,2012-09-05,0.8234,0.3168
2012-09-06,2012-09-06,0.8245,0.1336
2012-09-07,2012-09-07,0.8449,2.4742
2012-09-10,2012-09-10,0.8397,-0.6155
2012-09-11,2012-09-11,0.8386,-0.131
2012-09-12,2012-09-12,0.8418,0.3816
2012-09-13,2012-09-13,0.8301,-1.3899
2012-09-14,2012-09-14,0.8237,-0.771
2012-09-17,2012-09-17,0.8158,-0.9591
2012-09-18,2012-09-18,0.8174,0.1961
2012-09-19,2012-09-19,0.8196,0.2691
2012-09-20,2012-09-20,0.8035,-1.9644
2012-09-21,2012-09-21,0.7908,-1.5806
2012-09-24,2012-09-24,0.7955,0.5943
2012-09-25,2012-09-25,0.7916,-0.4903
2012-09-26,2012-09-26,0.7781,-1.7054
2012-09-27,2012-09-27,0.7966,2.3776
2012-09-28,2012-09-28,0.8087,1.519
2012-09-30,2012-09-30,0.8086,-0.0124
2012-10-08,2012-10-08,0.809,0.0495
2012-10-09,2012-10-09,0.8285,2.4104
2012-10-10,2012-10-10,0.8356,0.857
2012-10-11,2012-10-11,0.8269,-1.0412
2012-10-12,2012-10-12,0.8231,-0.4595
2012-10-15,2012-10-15,0.8236,0.0607
2012-10-16,2012-10-16,0.8293,0.6921
2012-10-17,2012-10-17,0.8315,0.2653
2012-10-18,2012-10-18,0.8409,1.1305
2012-10-19,2012-10-19,0.8346,-0.7492
2012-10-22,2012-10-22,0.8339,-0.0839
2012-10-23,2012-10-23,0.8192,-1.7628
2012-10-24,2012-10-24,0.8155,-0.4517
2012-10-25,2012-10-25,0.8039,-1.4224
2012-10-26,2012-10-26,0.8022,-0.2115
2012-10-29,2012-10-29,0.8066,0.5485
2012-10-30,2012-10-30,0.8131,0.8059
2012-10-31,2012-10-31,0.8252,1.4881
2012-11-01,2012-11-01,0.8294,0.509
2012-11-02,2012-11-02,0.8224,-0.844
2012-11-05,2012-11-05,0.8105,-1.447
2012-11-06,2012-11-06,0.8084,-0.2591
2012-11-07,2012-11-07,0.809,0.0742
2012-11-08,2012-11-08,0.7997,-1.1496
2012-11-09,2012-11-09,0.7918,-0.9879
2012-11-12,2012-11-12,0.7842,-0.9598
2012-11-13,2012-11-13,0.7718,-1.5812
2012-11-14,2012-11-14,0.7757,0.5053
2012-11-15,2012-11-15,0.7766,0.116
2012-11-16,2012-11-16,0.7724,-0.5408
2012-11-19,2012-11-19,0.7689,-0.4531
2012-11-20,2012-11-20,0.7705,0.2081
2012-11-21,2012-11-21,0.7728,0.2985
2012-11-22,2012-11-22,0.7604,-1.6046
2012-11-23,2012-11-23,0.7574,-0.3945
2012-11-26,2012-11-26,0.7428,-1.9276
2012-11-27,2012-11-27,0.7312,-1.5617
2012-11-28,2012-11-28,0.722,-1.2582
2012-11-29,2012-11-29,0.725,0.4155
2012-11-30,2012-11-30,0.7413,2.2483
2012-12-03,2012-12-03,0.7391,-0.2968
2012-12-04,2012-12-04,0.7471,1.0824
2012-12-05,2012-12-05,0.7717,3.2927
2012-12-06,2012-12-06,0.7712,-0.0648
2012-12-07,2012-12-07,0.7794,1.0633
2012-12-10,2012-12-10,0.7822,0.3593
2012-12-11,2012-12-11,0.7767,-0.7031
2012-12-12,2012-12-12,0.774,-0.3476
2012-12-13,2012-12-13,0.7729,-0.1421
2012-12-14,2012-12-14,0.8019,3.7521
2012-12-17,2012-12-17,0.7868,-1.883
2012-12-18,2012-12-18,0.7793,-0.9532
2012-12-19,2012-12-19,0.7796,0.0385
